id,classifier_id,ad_id,classification,ease,timestamp,,,,
1824,3,5216352,not_clear_remote,medium,12:15.5,,,,
1825,298,451845,not_clear_remote,easy,26:38.4,,,,
1826,4,4225268,not_clear_remote,easy,,,,,
1827,199,4659505,not_clear_remote,medium,38:41.1,,,,
1828,331,4131808,semi_remote,medium,48:18.9,,,,
1829,34,5637026,not_clear_remote,easy,05:26.1,,,,
1830,34,5342105,not_clear_remote,easy,35:35.5,,,,
1831,298,1513237,semi_presence,easy,18:06.7,,,,
1832,4,4056365,not_clear_remote,easy,,,,,
1833,2,3930385,not_remote,easy,25:54.9,,,,
1834,397,3797952,not_remote,easy,38:27.5,,,,
1835,67,5138342,semi_remote,easy,36:29.4,,,,
1836,133,5106677,temp_remote,easy,01:12.8,,,,
1837,4,3825040,tot_remote,easy,,,,,
1838,298,5609135,semi_remote,easy,45:35.4,,,,
1839,4,5208618,not_clear_remote,hard,,,,,
1840,3,5596362,semi_presence,easy,20:04.9,,,,
1841,298,5351958,tot_remote,medium,29:36.3,,,,
1842,34,4215732,temp_remote,easy,30:19.2,,,,
1843,4,5589868,semi_presence,easy,,,,,
1844,265,3983609,semi_remote,easy,48:53.8,,,,
1845,34,4135275,temp_remote,easy,30:17.8,,,,
1846,331,4124094,tot_remote,easy,07:21.3,,,,
1847,133,5413798,semi_remote,medium,05:37.1,,,,
1848,166,4033604,tot_remote,easy,21:51.2,,,,
1849,2,4052452,temp_remote,easy,30:51.1,,,,
1850,166,5226737,semi_remote,medium,03:31.9,,,,
1851,331,5596745,semi_presence,easy,51:44.8,,,,
1852,4,4339039,tot_remote,easy,,,,,
1853,199,4490653,semi_remote,easy,56:18.2,,,,
1854,34,5294438,tot_remote,easy,10:07.8,,,,
1855,34,4058541,tot_remote,easy,20:22.5,,,,
1856,199,2603488,tot_remote,easy,57:17.1,,,,
1857,67,4356425,semi_remote,easy,23:19.7,,,,
1858,199,4178758,not_clear_remote,easy,05:59.9,,,,
1859,67,5665712,semi_presence,easy,41:40.9,,,,
1860,4,5286883,tot_remote,medium,,,,,
1861,199,5619354,not_clear_remote,easy,01:10.8,,,,
1862,397,3053403,not_remote,easy,,,,,
1863,4,5082724,tot_remote,medium,,,,,
1864,4,5510267,semi_remote,medium,,,,,
1865,3,2694178,not_clear_remote,easy,54:17.6,,,,
1866,298,5189084,tot_remote,easy,49:14.8,,,,
1867,5,4129894,semi_presence,easy,20:29.5,,,,
1868,4,5350235,not_remote,easy,,,,,
1869,4,4124002,tot_remote,easy,,,,,
1870,331,4278026,not_clear_remote,easy,44:28.2,,,,
1871,265,3789097,semi_presence,easy,57:12.2,,,,
1872,67,3664084,semi_presence,easy,06:05.6,,,,
1873,100,4438766,temp_remote,medium,17:20.6,,,,
1874,166,4084406,tot_remote,easy,35:54.2,,,,
1875,2,4125199,temp_remote,easy,09:00.1,,,,
1876,397,3650657,not_remote,easy,,,,,
1877,331,4046496,temp_remote,easy,13:52.5,,,,
1878,100,2342029,not_remote,medium,52:42.2,,,,
1879,397,2055982,tot_remote,easy,,,,,
1880,331,4138119,semi_presence,easy,22:37.4,,,,
1881,232,4117939,not_clear_remote,easy,48:37.1,,,,
1882,232,5637118,not_clear_remote,easy,09:17.6,,,,
1883,397,392410,tot_remote,easy,,,,,
1884,133,3523941,not_remote,medium,14:04.2,,,,
1885,232,4377001,semi_remote,easy,21:59.0,,,,
1886,34,5584401,temp_remote,easy,14:58.8,,,,
1887,4,3899880,tot_remote,easy,,,,,
1888,265,5118497,not_remote,easy,59:04.3,,,,
1889,298,1229308,tot_remote,easy,18:54.7,,,,
1890,331,5145901,tot_remote,easy,54:24.9,,,,
1891,3,5556093,tot_remote,easy,08:39.6,,,,
1892,100,4088855,semi_presence,easy,01:46.6,,,,
1893,3,5294738,temp_remote,easy,45:11.1,,,,
1894,166,5552829,not_remote,hard,42:14.0,,,,
1895,100,4356955,semi_remote,medium,47:03.7,,,,
1896,5,4088318,temp_remote,easy,37:10.2,,,,
1897,331,4193911,not_clear_remote,easy,32:48.2,,,,
1898,5,4230059,semi_presence,easy,03:39.8,,,,
1899,199,2313797,tot_remote,easy,04:38.3,,,,
1900,298,4122259,tot_remote,easy,23:17.9,,,,
1901,199,5402267,not_clear_remote,medium,44:59.6,,,,
1902,199,5449152,not_clear_remote,easy,36:10.7,,,,
1903,4,4085146,temp_remote,easy,,,,,
1904,100,4105133,not_clear_remote,medium,25:03.9,,,,
1905,100,4154909,tot_remote,easy,23:31.2,,,,
1906,2,5279360,tot_remote,easy,14:57.8,,,,
1907,232,655559,tot_remote,easy,15:39.2,,,,
1908,100,5301312,tot_remote,easy,38:09.8,,,,
1909,3,5082091,semi_presence,easy,20:14.1,,,,
1910,397,5589097,semi_presence,easy,00:31.3,,,,
1911,199,3920630,not_clear_remote,easy,38:05.7,,,,
1912,4,5467316,tot_remote,easy,,,,,
1913,4,4144465,tot_remote,easy,,,,,
1914,100,5082091,semi_presence,medium,47:41.1,,,,
1915,5,5386141,tot_remote,easy,24:48.7,,,,
1916,265,4041702,tot_remote,easy,15:49.2,,,,
1917,100,331372,semi_remote,easy,55:18.3,,,,
1918,4,4206386,tot_remote,easy,,,,,
1919,265,4266374,tot_remote,easy,57:14.9,,,,
1920,298,5532888,tot_remote,easy,40:41.8,,,,
1921,397,5075762,not_remote,easy,10:01.3,,,,
1922,2,5600585,not_clear_remote,easy,06:07.9,,,,
1923,34,4107880,temp_remote,easy,07:02.0,,,,
1924,331,4085837,tot_remote,easy,35:12.6,,,,
1925,232,4126307,semi_remote,easy,41:55.4,,,,
1926,133,5217530,not_remote,easy,13:04.7,,,,
1927,232,5399140,not_clear_remote,medium,25:38.1,,,,
1928,133,5129487,not_clear_remote,medium,37:56.1,,,,
1929,5,5409259,not_clear_remote,easy,29:51.5,,,,
1930,232,501194,not_remote,easy,53:08.2,,,,
1931,3,4191280,semi_presence,easy,31:15.6,,,,
1932,34,5007912,not_clear_remote,easy,07:03.6,,,,
1933,166,4144516,tot_remote,medium,45:08.4,,,,
1934,133,471929,tot_remote,medium,31:03.3,,,,
1935,100,4431275,tot_remote,easy,25:44.0,,,,
1936,4,4150682,not_clear_remote,easy,,,,,
1937,5,2046108,not_remote,easy,47:40.5,,,,
1938,298,5410527,semi_remote,easy,29:29.5,,,,
1939,331,5627673,semi_presence,easy,44:53.7,,,,
1940,5,4135641,tot_remote,easy,14:57.6,,,,
1941,67,5397478,tot_remote,medium,25:32.0,,,,
1942,133,5033682,not_clear_remote,medium,07:35.6,,,,
1943,4,5646725,tot_remote,easy,,,,,
1944,5,4052509,temp_remote,easy,02:49.6,,,,
1945,232,3713033,not_remote,easy,11:18.5,,,,
1946,265,5547148,tot_remote,easy,17:03.5,,,,
1947,100,5337056,tot_remote,easy,51:34.7,,,,
1948,133,4149036,tot_remote,easy,18:19.6,,,,
1949,5,521720,tot_remote,easy,24:54.1,,,,
1950,5,4154966,not_remote,easy,16:18.4,,,,
1951,166,1820680,not_remote,medium,39:53.0,,,,
1952,34,4616597,not_clear_remote,easy,25:33.7,,,,
1953,2,5230168,not_clear_remote,easy,49:24.7,,,,
1954,3,5165948,not_clear_remote,medium,27:52.7,,,,
1955,34,4640469,tot_remote,easy,13:37.7,,,,
1956,3,5628665,semi_presence,easy,26:16.6,,,,
1957,265,4460740,tot_remote,easy,12:43.0,,,,
1958,232,5135544,tot_remote,easy,17:36.5,,,,
1959,298,5630666,semi_remote,easy,11:51.3,,,,
1960,265,4049918,tot_remote,easy,48:24.1,,,,
1961,397,4216391,tot_remote,easy,47:12.9,,,,
1962,5,3523941,not_remote,easy,25:58.7,,,,
1963,34,635685,not_clear_remote,easy,30:44.1,,,,
1964,3,4209187,tot_remote,easy,33:42.2,,,,
1965,5,5141713,semi_presence,easy,22:42.5,,,,
1966,133,3074608,not_remote,medium,02:10.5,,,,
1967,34,358841,tot_remote,easy,31:15.3,,,,
1968,133,3507578,not_remote,medium,21:52.3,,,,
1969,166,5491422,semi_presence,medium,42:47.2,,,,
1970,4,4098735,tot_remote,easy,,,,,
1971,67,5021775,semi_remote,easy,09:18.4,,,,
1972,3,4130530,tot_remote,easy,49:44.7,,,,
1973,133,3421529,tot_remote,easy,07:39.0,,,,
1974,199,5527709,not_clear_remote,easy,03:34.9,,,,
1975,4,4664884,semi_presence,easy,,,,,
1976,232,4247236,tot_remote,easy,19:32.5,,,,
1977,265,4413818,semi_remote,hard,36:50.1,,,,
1978,100,4081720,tot_remote,easy,04:42.4,,,,
1979,2,5589097,semi_presence,easy,45:04.7,,,,
1980,2,5226737,not_clear_remote,easy,26:02.7,,,,
1981,2,408091,tot_remote,easy,49:02.2,,,,
1982,4,4114098,semi_remote,easy,,,,,
1983,4,4035162,tot_remote,easy,,,,,
1984,166,4084119,tot_remote,easy,45:53.9,,,,
1985,3,3168842,not_remote,easy,25:40.0,,,,
1986,166,5250488,not_remote,medium,32:35.0,,,,
1987,2,4117939,not_clear_remote,easy,30:24.7,,,,
1988,3,4111933,tot_remote,easy,16:50.0,,,,
1989,298,4382449,tot_remote,medium,26:06.0,,,,
1990,4,4419022,not_remote,easy,,,,,
1991,67,5642077,semi_presence,easy,37:34.0,,,,
1992,397,533979,not_remote,easy,,,,,
1993,397,2970644,tot_remote,easy,,,,,
1994,331,4126482,temp_remote,easy,41:46.6,,,,
1995,298,5536303,tot_remote,medium,49:04.5,,,,
1996,100,5290204,tot_remote,easy,12:13.0,,,,
1997,397,4605819,semi_presence,easy,33:45.9,,,,
1998,100,4144354,temp_remote,medium,22:31.4,,,,
1999,133,5549701,not_clear_remote,hard,34:15.1,,,,
2000,67,4064203,temp_remote,hard,41:16.5,,,,
2001,166,3277907,not_remote,medium,53:04.8,,,,
2002,34,4551161,tot_remote,easy,09:37.0,,,,
2003,4,5096242,tot_remote,easy,,,,,
2004,67,4103364,not_clear_remote,easy,09:05.6,,,,
2005,397,4025181,tot_remote,easy,05:52.9,,,,
2006,265,2064993,tot_remote,easy,14:55.3,,,,
2007,397,5158851,semi_remote,easy,01:32.9,,,,
2008,199,3956241,not_remote,easy,34:13.1,,,,
2009,100,5294438,tot_remote,easy,48:45.8,,,,
2010,67,4155113,tot_remote,easy,29:36.7,,,,
2011,3,4596471,not_clear_remote,easy,46:19.6,,,,
2012,232,4078642,semi_remote,easy,38:15.2,,,,
2013,265,203773,not_remote,medium,50:00.4,,,,
2014,166,5167070,semi_remote,medium,21:09.3,,,,
2015,232,293478,not_remote,easy,40:57.3,,,,
2016,265,4098977,tot_remote,easy,12:59.7,,,,
2017,265,4130178,semi_presence,easy,59:43.9,,,,
2018,3,4089069,not_clear_remote,medium,35:12.0,,,,
2019,331,4074969,not_clear_remote,medium,48:39.4,,,,
2020,3,4110235,semi_remote,easy,07:26.8,,,,
2021,4,4239287,temp_remote,easy,,,,,
2022,4,4094539,tot_remote,easy,,,,,
2023,34,5657602,not_clear_remote,easy,02:35.1,,,,
2024,4,4617655,not_clear_remote,easy,,,,,
2025,4,5560177,tot_remote,easy,,,,,
2026,5,5531797,tot_remote,easy,49:33.5,,,,
2027,232,3616474,not_remote,easy,05:46.3,,,,
2028,5,4026171,semi_remote,easy,34:55.1,,,,
2029,2,5658121,not_remote,easy,25:11.8,,,,
2030,5,4115829,not_clear_remote,easy,02:30.6,,,,
2031,5,4433417,not_clear_remote,easy,28:44.0,,,,
2032,4,3794615,semi_presence,easy,,,,,
2033,199,4147405,semi_presence,medium,25:18.7,,,,
2034,4,5568670,semi_remote,easy,,,,,
2035,199,4128691,temp_remote,easy,50:20.4,,,,
2036,67,5364290,tot_remote,easy,10:06.2,,,,
2037,4,4303400,tot_remote,medium,,,,,
2038,166,5549366,semi_presence,medium,39:39.0,,,,
2039,298,311586,tot_remote,easy,01:09.0,,,,
2040,133,5271301,not_clear_remote,easy,20:16.6,,,,
2041,4,4135314,not_clear_remote,medium,,,,,
2042,5,4046496,temp_remote,easy,54:36.1,,,,
2043,4,5271932,semi_presence,easy,,,,,
2044,265,4131498,temp_remote,easy,58:14.3,,,,
2045,199,4124477,tot_remote,easy,04:09.2,,,,
2046,67,4500319,semi_presence,easy,00:29.4,,,,
2047,265,4125637,semi_remote,easy,58:43.9,,,,
2048,298,5217585,tot_remote,easy,30:34.1,,,,
2049,67,4034772,temp_remote,easy,56:13.9,,,,
2050,232,5642759,semi_remote,easy,30:33.2,,,,
2051,4,5347511,tot_remote,easy,,,,,
2052,100,4138915,tot_remote,easy,55:46.5,,,,
2053,3,4087717,semi_presence,medium,26:03.2,,,,
2054,4,5099637,semi_remote,medium,,,,,
2055,298,3956241,not_remote,easy,16:20.5,,,,
2056,397,4102551,temp_remote,easy,00:08.8,,,,
2057,397,2265710,tot_remote,easy,,,,,
2058,2,5447417,tot_remote,easy,32:04.4,,,,
2059,2,4064037,tot_remote,easy,26:39.7,,,,
2060,34,5119282,not_remote,easy,38:16.8,,,,
2061,5,5092561,semi_presence,medium,19:31.8,,,,
2062,133,4143774,not_clear_remote,medium,00:56.8,,,,
2063,199,4238290,tot_remote,easy,08:12.5,,,,
2064,3,4080236,temp_remote,easy,46:47.8,,,,
2065,232,4193334,tot_remote,easy,01:46.6,,,,
2066,265,5502414,not_remote,medium,14:10.9,,,,
2067,4,4626670,tot_remote,easy,,,,,
2068,5,4017434,temp_remote,easy,45:51.7,,,,
2069,67,4063229,tot_remote,easy,41:43.3,,,,
2070,166,4209504,tot_remote,easy,34:15.7,,,,
2071,100,4538128,tot_remote,easy,41:55.7,,,,
2072,232,4109234,not_clear_remote,easy,01:15.0,,,,
2073,232,4333165,tot_remote,easy,55:01.2,,,,
2074,265,4086001,tot_remote,easy,25:51.1,,,,
2075,5,5589832,semi_presence,easy,22:07.5,,,,
2076,2,5581416,semi_presence,easy,17:41.3,,,,
2077,397,3930385,tot_remote,easy,45:41.8,,,,
2078,4,4281570,semi_remote,easy,,,,,
2079,3,5072728,tot_remote,easy,20:29.7,,,,
2080,232,5248816,not_clear_remote,easy,19:33.1,,,,
2081,100,3786887,not_remote,easy,27:17.0,,,,
2082,3,4527919,not_remote,easy,09:37.7,,,,
2083,2,4473349,temp_remote,easy,00:21.3,,,,
2084,298,3819904,semi_presence,medium,36:53.1,,,,
2085,4,3834712,not_clear_remote,hard,,,,,
2086,232,5352780,semi_presence,easy,28:27.8,,,,
2087,265,5369803,tot_remote,easy,35:09.2,,,,
2088,199,3041011,not_remote,easy,54:15.6,,,,
2089,4,5632307,semi_presence,easy,,,,,
2090,2,5250488,not_remote,easy,56:30.9,,,,
2091,166,5642806,semi_presence,easy,41:13.4,,,,
2092,4,5562327,not_clear_remote,medium,,,,,
2093,2,4062557,not_clear_remote,easy,40:32.1,,,,
2094,199,5192260,not_remote,easy,47:48.4,,,,
2095,331,4089233,tot_remote,easy,06:26.0,,,,
2096,232,3137835,not_remote,easy,25:08.4,,,,
2097,298,4328136,tot_remote,medium,32:46.8,,,,
2098,331,3394281,tot_remote,easy,17:42.4,,,,
2099,100,4005026,tot_remote,easy,54:03.9,,,,
2100,34,4104783,tot_remote,medium,52:21.8,,,,
2101,2,4102551,temp_remote,easy,44:29.4,,,,
2102,3,5337833,tot_remote,easy,05:51.6,,,,
2103,166,5285558,semi_remote,medium,00:25.2,,,,
2104,265,5479039,semi_presence,medium,33:49.6,,,,
2105,67,5517590,semi_presence,easy,29:01.6,,,,
2106,133,4079879,tot_remote,easy,54:02.5,,,,
2107,331,1820680,not_clear_remote,medium,13:03.9,,,,
2108,3,5577231,semi_presence,medium,46:46.5,,,,
2109,298,5402251,semi_remote,easy,09:39.3,,,,
2110,34,4258989,not_clear_remote,easy,53:43.0,,,,
2111,4,4125448,tot_remote,easy,,,,,
2112,166,3394281,tot_remote,easy,35:46.8,,,,
2113,5,5475269,not_remote,easy,28:58.7,,,,
2114,232,1712443,not_remote,easy,45:11.5,,,,
2115,397,4060412,temp_remote,easy,01:56.5,,,,
2116,166,4269401,tot_remote,medium,33:44.9,,,,
2117,331,5301965,tot_remote,easy,30:23.8,,,,
2118,3,4623326,tot_remote,easy,45:39.8,,,,
2119,199,1019429,not_remote,easy,08:02.0,,,,
2120,3,4179538,temp_remote,easy,37:22.8,,,,
2121,2,4057269,temp_remote,easy,20:35.8,,,,
2122,232,5581051,semi_presence,easy,20:00.2,,,,
2123,100,4106818,semi_remote,easy,28:34.2,,,,
2124,4,4505192,semi_remote,medium,,,,,
2125,166,4118202,temp_remote,hard,34:28.4,,,,
2126,265,4046927,tot_remote,easy,20:24.4,,,,
2127,5,5457855,semi_presence,easy,13:50.8,,,,
2128,331,5101084,not_clear_remote,medium,12:54.8,,,,
2129,67,3269802,semi_remote,easy,20:32.3,,,,
2130,4,4151693,temp_remote,easy,,,,,
2131,232,5158735,semi_remote,easy,44:43.1,,,,
2132,232,4199937,semi_presence,easy,49:44.4,,,,
2133,199,3532506,not_remote,easy,01:49.5,,,,
2134,298,5107024,tot_remote,easy,38:11.6,,,,
2135,133,4410623,temp_remote,easy,52:42.4,,,,
2136,67,5547325,not_clear_remote,medium,11:48.1,,,,
2137,298,5430429,tot_remote,easy,54:12.4,,,,
2138,331,997055,not_remote,easy,28:21.1,,,,
2139,397,3519313,not_remote,easy,,,,,
2140,298,4445900,not_remote,easy,34:56.4,,,,
2141,100,4119059,semi_remote,easy,07:42.9,,,,
2142,4,4112940,tot_remote,easy,,,,,
2143,265,3906560,semi_presence,medium,10:06.4,,,,
2144,397,2730258,semi_presence,easy,,,,,
2145,331,4349801,not_remote,easy,21:20.5,,,,
2146,3,4105133,not_clear_remote,medium,24:13.5,,,,
2147,298,4059705,not_remote,medium,21:29.1,,,,
2148,67,5597426,not_clear_remote,easy,35:31.3,,,,
2149,34,3823553,not_remote,easy,09:55.8,,,,
2150,133,5114008,not_remote,easy,01:29.5,,,,
2151,4,5342251,tot_remote,easy,,,,,
2152,199,5208922,tot_remote,easy,33:37.0,,,,
2153,67,3353148,semi_presence,easy,47:07.2,,,,
2154,100,419006,semi_remote,easy,14:21.4,,,,
2155,166,336912,tot_remote,medium,35:33.4,,,,
2156,3,4323019,semi_remote,easy,23:46.8,,,,
2157,166,3673314,not_remote,medium,19:35.1,,,,
2158,298,4120507,tot_remote,easy,53:10.4,,,,
2159,34,1273495,not_clear_remote,easy,07:43.6,,,,
2160,232,4154163,not_remote,easy,54:24.1,,,,
2161,133,4124364,not_clear_remote,medium,25:30.1,,,,
2162,331,4236151,not_remote,easy,28:01.9,,,,
2163,298,5472636,semi_remote,easy,28:49.8,,,,
2164,100,3052475,semi_remote,easy,36:06.8,,,,
2165,3,820159,not_remote,easy,30:52.9,,,,
2166,5,5231529,semi_remote,easy,30:57.1,,,,
2167,67,4462491,semi_remote,medium,53:41.6,,,,
2168,3,5352779,semi_remote,medium,09:28.8,,,,
2169,3,5485446,semi_presence,easy,37:56.1,,,,
2170,265,533979,not_remote,easy,54:38.1,,,,
2171,331,5509292,semi_presence,easy,15:49.0,,,,
2172,2,4064982,tot_remote,easy,27:38.5,,,,
2173,2,4268520,tot_remote,easy,58:51.0,,,,
2174,3,2974515,not_remote,easy,38:13.1,,,,
2175,67,5311857,not_remote,easy,11:12.9,,,,
2176,331,5160161,not_clear_remote,easy,14:30.8,,,,
2177,331,5273789,not_clear_remote,easy,15:06.9,,,,
2178,4,4061144,not_clear_remote,easy,,,,,
2179,4,4049811,semi_remote,easy,,,,,
2180,133,3945372,tot_remote,medium,41:26.1,,,,
2181,67,4020430,tot_remote,easy,40:15.1,,,,
2182,298,4266374,tot_remote,easy,12:11.1,,,,
2183,166,2547042,not_remote,hard,18:20.4,,,,
2184,5,4087775,semi_remote,easy,40:32.5,,,,
2185,232,4089900,tot_remote,easy,33:16.6,,,,
2186,331,4082802,temp_remote,easy,08:37.5,,,,
2187,133,3834686,not_clear_remote,hard,17:28.6,,,,
2188,298,5268776,semi_presence,easy,19:26.7,,,,
2189,5,3834686,not_clear_remote,medium,21:04.5,,,,
2190,265,4187668,temp_remote,easy,00:38.6,,,,
2191,199,4075210,not_clear_remote,easy,40:25.0,,,,
2192,4,4209187,tot_remote,easy,,,,,
2193,34,4198792,not_clear_remote,easy,48:30.5,,,,
2194,34,771792,tot_remote,easy,10:15.7,,,,
2195,4,4072347,tot_remote,easy,,,,,
2196,265,5302793,tot_remote,medium,55:03.7,,,,
2197,298,5354803,semi_remote,easy,15:15.2,,,,
2198,265,4109479,tot_remote,easy,54:52.8,,,,
2199,199,5557597,not_clear_remote,easy,30:30.6,,,,
2200,5,4152564,semi_remote,easy,19:14.0,,,,
2201,232,5329939,semi_remote,easy,56:32.5,,,,
2202,100,5597469,semi_remote,easy,07:06.2,,,,
2203,331,2415855,tot_remote,easy,42:35.4,,,,
2204,133,5400777,not_clear_remote,medium,43:46.7,,,,
2205,331,4116871,tot_remote,easy,57:38.2,,,,
2206,166,4089233,not_clear_remote,easy,05:34.1,,,,
2207,100,222997,tot_remote,easy,39:35.8,,,,
2208,67,4028531,tot_remote,hard,12:48.9,,,,
2209,331,4209504,semi_remote,medium,46:45.0,,,,
2210,166,3655154,tot_remote,medium,46:28.3,,,,
2211,4,5619250,not_remote,easy,,,,,
2212,166,5577345,tot_remote,medium,30:56.9,,,,
2213,100,644622,not_remote,easy,23:13.1,,,,
2214,166,4090858,tot_remote,easy,20:22.3,,,,
2215,265,4476871,semi_remote,easy,33:02.3,,,,
2216,100,5170160,not_clear_remote,medium,11:43.1,,,,
2217,3,5447329,not_remote,easy,25:55.3,,,,
2218,34,5642077,temp_remote,easy,04:27.8,,,,
2219,298,4054970,tot_remote,easy,21:51.0,,,,
2220,67,5163228,tot_remote,easy,28:26.9,,,,
2221,232,5486507,semi_remote,easy,24:08.2,,,,
2222,232,5264864,semi_remote,easy,29:34.6,,,,
2223,133,5282257,tot_remote,easy,17:11.5,,,,
2224,397,5463960,semi_presence,easy,05:02.6,,,,
2225,100,4133310,semi_remote,easy,03:16.5,,,,
2226,331,4127626,temp_remote,easy,44:41.0,,,,
2227,397,5386087,semi_remote,easy,41:36.6,,,,
2228,199,4500319,semi_presence,easy,55:33.5,,,,
2229,100,4655952,not_remote,easy,33:45.1,,,,
2230,34,4126115,semi_remote,easy,17:54.7,,,,
2231,3,4574921,not_clear_remote,easy,53:30.3,,,,
2232,133,5658941,not_clear_remote,medium,08:51.2,,,,
2233,4,4368453,tot_remote,easy,,,,,
2234,5,5088064,semi_presence,easy,15:22.2,,,,
2235,232,4349033,semi_remote,easy,08:42.7,,,,
2236,133,5633728,not_clear_remote,easy,25:58.4,,,,
2237,298,4316785,tot_remote,easy,44:14.6,,,,
2238,331,3110203,not_clear_remote,easy,57:17.3,,,,
2239,4,4266170,tot_remote,easy,,,,,
2240,199,5662440,not_clear_remote,medium,18:44.7,,,,
2241,34,5228261,not_remote,easy,22:04.4,,,,
2242,67,5371336,tot_remote,easy,30:33.6,,,,
2243,34,4503966,tot_remote,easy,50:34.7,,,,
2244,34,5609556,tot_remote,easy,48:55.4,,,,
2245,5,4068959,temp_remote,easy,41:24.7,,,,
2246,4,5649052,semi_remote,easy,,,,,
2247,133,4075025,temp_remote,easy,18:14.3,,,,
2248,67,405117,tot_remote,easy,51:06.0,,,,
2249,265,4500131,not_remote,medium,27:06.3,,,,
2250,4,5450080,semi_presence,easy,,,,,
2251,199,4083688,temp_remote,easy,35:49.8,,,,
2252,34,4110050,not_clear_remote,easy,58:26.8,,,,
2253,298,4388522,semi_remote,easy,57:08.8,,,,
2254,4,5170166,semi_remote,easy,,,,,
2255,5,5179417,semi_presence,easy,19:47.8,,,,
2256,298,4155082,semi_remote,medium,44:38.8,,,,
2257,67,4267590,not_clear_remote,medium,50:04.4,,,,
2258,232,4091956,not_remote,easy,31:30.2,,,,
2259,3,5123378,tot_remote,medium,39:43.1,,,,
2260,166,4070147,tot_remote,medium,24:04.0,,,,
2261,2,5629167,not_clear_remote,medium,37:15.4,,,,
2262,331,5172661,tot_remote,easy,29:17.7,,,,
2263,5,4145039,semi_remote,easy,34:05.8,,,,
2264,298,4083407,temp_remote,easy,57:33.3,,,,
2265,265,3782808,not_clear_remote,easy,33:05.2,,,,
2266,67,4058541,tot_remote,easy,27:54.7,,,,
2267,265,5034276,not_remote,easy,33:40.1,,,,
2268,4,4105653,semi_presence,medium,,,,,
2269,331,3655154,not_clear_remote,medium,15:54.1,,,,
2270,199,4012771,tot_remote,easy,35:22.3,,,,
2271,5,4089589,tot_remote,easy,37:36.7,,,,
2272,133,5300354,semi_presence,hard,13:46.3,,,,
2273,298,1934818,not_remote,easy,34:13.3,,,,
2274,2,423533,not_remote,easy,06:36.8,,,,
2275,298,354279,not_remote,medium,04:33.7,,,,
2276,232,5295181,semi_remote,easy,31:37.1,,,,
2277,199,4048512,tot_remote,easy,45:02.2,,,,
2278,265,4138649,tot_remote,easy,50:44.7,,,,
2279,298,4092213,temp_remote,easy,51:07.1,,,,
2280,133,4134606,tot_remote,easy,59:02.6,,,,
2281,298,4106615,tot_remote,easy,20:27.8,,,,
2282,5,468628,not_clear_remote,medium,23:19.9,,,,
2283,3,4440415,semi_remote,medium,33:00.8,,,,
2284,265,4547128,semi_presence,medium,49:30.5,,,,
2285,67,4126115,not_clear_remote,medium,09:45.1,,,,
2286,4,4043079,tot_remote,easy,,,,,
2287,133,4658664,temp_remote,easy,20:18.3,,,,
2288,232,5078586,semi_remote,easy,34:44.4,,,,
2289,199,5630729,semi_presence,easy,39:26.5,,,,
2290,3,4090545,tot_remote,easy,45:23.7,,,,
2291,5,5569196,not_remote,easy,39:09.9,,,,
2292,5,5596312,semi_presence,easy,13:46.6,,,,
2293,34,5355187,not_clear_remote,easy,29:21.6,,,,
2294,331,4294797,temp_remote,easy,38:46.8,,,,
2295,331,5231235,tot_remote,easy,29:01.1,,,,
2296,67,4574311,not_clear_remote,medium,12:09.2,,,,
2297,67,4107835,temp_remote,easy,09:46.9,,,,
2298,100,4348379,semi_remote,easy,37:09.2,,,,
2299,265,5597409,semi_presence,easy,04:32.8,,,,
2300,298,3399414,not_remote,easy,08:19.2,,,,
2301,67,3608193,not_remote,easy,44:47.4,,,,
2302,133,301996,not_remote,hard,09:27.2,,,,
2303,100,5097980,not_remote,easy,00:26.5,,,,
2304,199,4126049,tot_remote,easy,53:38.6,,,,
2305,166,377717,tot_remote,easy,56:49.9,,,,
2306,4,5098130,tot_remote,easy,,,,,
2307,34,5165460,not_clear_remote,easy,11:26.0,,,,
2308,3,4050310,tot_remote,easy,09:16.9,,,,
2309,232,5296768,semi_remote,easy,18:05.7,,,,
2310,331,5105651,not_clear_remote,easy,54:04.2,,,,
